date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:00:49	2509/2509	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Oct%202023%2019:00:49%20GMT	https://axium.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faxium.solutions%2Four-testing-philosophy%2F&format=xml	/Users/arnav/websites/Axium/axium.solutions/wp-json/oembed/1.0/embeddf02	(from https://axium.solutions/our-testing-philosophy/)
12:00:50	40676/40676	---M--	200	added ('OK')	image/png	etag:%2225a2768-9ee4-5f2de546b4b2f%22	https://axium.solutions/wp-content/uploads/2023/01/testing-philosophy.png	/Users/arnav/websites/Axium/axium.solutions/wp-content/uploads/2023/01/testing-philosophy.png	(from https://axium.solutions/our-testing-philosophy/)
12:00:52	65786/65786	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2019:00:51%20GMT	https://axium.solutions/services/location.href	/Users/arnav/websites/Axium/axium.solutions/services/location.href	(from https://axium.solutions/services/)
12:00:52	65738/65738	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2019:00:52%20GMT	https://axium.solutions/services/t	/Users/arnav/websites/Axium/axium.solutions/services/t	(from https://axium.solutions/services/)
12:00:52	44/44	---MC-	302	error ('Found')	text/html	date:Fri,%2013%20Oct%202023%2019:00:51%20GMT	https://axium.solutions/our-testing-philosophy/?amp=1	/Users/arnav/websites/Axium/axium.solutions/our-testing-philosophy/index5593.html	(from https://axium.solutions/our-testing-philosophy/)
12:00:53	65750/65750	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2019:00:53%20GMT	https://axium.solutions/services/Silk	/Users/arnav/websites/Axium/axium.solutions/services/Silk	(from https://axium.solutions/services/)
12:00:54	59588/59588	---M-Z	200	added ('OK')	text/css	etag:%2225a288a-e8c4-5f3ee7602e0d8-gzip%22	https://axium.solutions/wp-content/uploads/elementor/css/post-2833.css?ver=1675132830	/Users/arnav/websites/Axium/axium.solutions/wp-content/uploads/elementor/css/post-28336ac9.css	(from https://axium.solutions/services/)
12:00:56	45081/45081	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Oct%202023%2019:00:55%20GMT	https://axium.solutions/wp-json/wp/v2/pages/2833	/Users/arnav/websites/Axium/axium.solutions/wp-json/wp/v2/pages/2833.json	(from https://axium.solutions/services/)
12:00:57	2369/2369	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Oct%202023%2019:00:56%20GMT	https://axium.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faxium.solutions%2Fservices%2F	/Users/arnav/websites/Axium/axium.solutions/wp-json/oembed/1.0/embed5b47.json	(from https://axium.solutions/services/)
12:00:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Oct%202023%2019:00:57%20GMT	https://axium.solutions/?p=2833	/Users/arnav/websites/Axium/axium.solutions/index7994.html	(from https://axium.solutions/services/)
12:00:58	2439/2439	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Oct%202023%2019:00:58%20GMT	https://axium.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faxium.solutions%2Fservices%2F&format=xml	/Users/arnav/websites/Axium/axium.solutions/wp-json/oembed/1.0/embed1e12	(from https://axium.solutions/services/)
12:00:59	7721/7721	---M-Z	200	added ('OK')	text/css	etag:%2225a32b8-1e29-5f3ee7602e0d8-gzip%22	https://axium.solutions/wp-content/uploads/elementor/css/post-3377.css?ver=1675132848	/Users/arnav/websites/Axium/axium.solutions/wp-content/uploads/elementor/css/post-3377d1fb.css	(from https://axium.solutions/about/)
12:01:00	44/44	---MC-	302	error ('Found')	text/html	date:Fri,%2013%20Oct%202023%2019:00:59%20GMT	https://axium.solutions/services/?amp=1	/Users/arnav/websites/Axium/axium.solutions/services/index5593.html	(from https://axium.solutions/services/)
12:01:01	18490/18490	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Oct%202023%2019:01:00%20GMT	https://axium.solutions/wp-json/wp/v2/pages/3377	/Users/arnav/websites/Axium/axium.solutions/wp-json/wp/v2/pages/3377.json	(from https://axium.solutions/about/)
12:01:02	2363/2363	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Oct%202023%2019:01:01%20GMT	https://axium.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faxium.solutions%2Fabout%2F	/Users/arnav/websites/Axium/axium.solutions/wp-json/oembed/1.0/embed6d52.json	(from https://axium.solutions/about/)
12:01:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Oct%202023%2019:01:02%20GMT	https://axium.solutions/?p=3377	/Users/arnav/websites/Axium/axium.solutions/index7589.html	(from https://axium.solutions/about/)
12:01:03	2433/2433	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Oct%202023%2019:01:03%20GMT	https://axium.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faxium.solutions%2Fabout%2F&format=xml	/Users/arnav/websites/Axium/axium.solutions/wp-json/oembed/1.0/embeda7d3	(from https://axium.solutions/about/)
12:01:04	65782/65782	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2019:01:04%20GMT	https://axium.solutions/contact/location.href	/Users/arnav/websites/Axium/axium.solutions/contact/location.href	(from https://axium.solutions/contact/)
12:01:05	65734/65734	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2019:01:05%20GMT	https://axium.solutions/contact/t	/Users/arnav/websites/Axium/axium.solutions/contact/t	(from https://axium.solutions/contact/)
12:01:06	65746/65746	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2019:01:06%20GMT	https://axium.solutions/contact/Silk	/Users/arnav/websites/Axium/axium.solutions/contact/Silk	(from https://axium.solutions/contact/)
12:01:07	63576/63576	---M-Z	200	added ('OK')	text/css	etag:%2225a2883-f858-5f2de546c4149-gzip%22	https://axium.solutions/wp-content/uploads/elementor/css/post-1377.css?ver=1674143169	/Users/arnav/websites/Axium/axium.solutions/wp-content/uploads/elementor/css/post-1377c184.css	(from https://axium.solutions/contact/)
12:01:09	10283/10283	---MC-	200	added ('OK')	text/css	date:Fri,%2013%20Oct%202023%2019:01:08%20GMT	https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CPoppins%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CLato%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap&ver=6.1.1	/Users/arnav/websites/Axium/fonts.googleapis.com/cssf8fc.css	(from https://axium.solutions/contact/)
12:01:10	15714/15714	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Oct%202023%2019:01:09%20GMT	https://axium.solutions/wp-json/wp/v2/pages/1377	/Users/arnav/websites/Axium/axium.solutions/wp-json/wp/v2/pages/1377.json	(from https://axium.solutions/contact/)
12:01:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Oct%202023%2019:01:11%20GMT	https://axium.solutions/?p=1377	/Users/arnav/websites/Axium/axium.solutions/index91ff.html	(from https://axium.solutions/contact/)
12:01:11	2373/2373	---MC-	200	added ('OK')	application/json	date:Fri,%2013%20Oct%202023%2019:01:11%20GMT	https://axium.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faxium.solutions%2Fcontact%2F	/Users/arnav/websites/Axium/axium.solutions/wp-json/oembed/1.0/embed3fbe.json	(from https://axium.solutions/contact/)
12:01:11	2443/2443	---M-Z	200	added ('OK')	text/xml	date:Fri,%2013%20Oct%202023%2019:01:11%20GMT	https://axium.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faxium.solutions%2Fcontact%2F&format=xml	/Users/arnav/websites/Axium/axium.solutions/wp-json/oembed/1.0/embeda633	(from https://axium.solutions/contact/)
12:01:12	10108/10108	---M-Z	200	added ('OK')	text/css	etag:%2225423e8-277c-5f2de5399f420-gzip%22	https://axium.solutions/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css	(from https://axium.solutions/contact/)
12:01:14	72562/72562	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2019:01:13%20GMT	https://axium.solutions/our-testing-philosophy/?noamp=available	/Users/arnav/websites/Axium/axium.solutions/our-testing-philosophy/index1407.html	(from https://axium.solutions/our-testing-philosophy/?amp=1)
12:01:14	99067/99067	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2019:01:13%20GMT	https://axium.solutions/services/?noamp=available	/Users/arnav/websites/Axium/axium.solutions/services/index1407.html	(from https://axium.solutions/services/?amp=1)
12:01:14	44/44	---MC-	302	error ('Found')	text/html	date:Fri,%2013%20Oct%202023%2019:01:13%20GMT	https://axium.solutions/contact/?amp=1	/Users/arnav/websites/Axium/axium.solutions/contact/index5593.html	(from https://axium.solutions/contact/)
12:01:15	68695/68695	---M-Z	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2019:01:14%20GMT	https://axium.solutions/contact/?noamp=available	/Users/arnav/websites/Axium/axium.solutions/contact/index1407.html	(from https://axium.solutions/contact/?amp=1)
12:01:17	189905/-1	---M--	200	added ('OK')	application/json	date:Fri,%2013%20Oct%202023%2019:01:15%20GMT	https://axium.solutions/wp-json/	/Users/arnav/websites/Axium/axium.solutions/wp-json/index.html	(from https://axium.solutions/)
12:01:18	63644/63644	UR-MC-	200	added ('OK')	application/json	date:Fri,%2013%20Oct%202023%2019:01:15%20GMT	https://axium.solutions/wp-json/wp/v2/pages/2274	/Users/arnav/websites/Axium/axium.solutions/wp-json/wp/v2/pages/2274.json	(from https://axium.solutions/)
12:01:19	65895/65895	UR-MC-	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2019:01:15%20GMT	https://axium.solutions/wp-includes/js/jquery/jquery.min.js?ver=3.6.1	/Users/arnav/websites/Axium/axium.solutions/wp-includes/js/jquery/jquery.mina7a0.js	(from https://axium.solutions/)
12:01:22	65941/65941	UR-MC-	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2019:01:18%20GMT	https://axium.solutions/wp-content/uploads/2021/12/logo-white-removebg-preview-1.png	/Users/arnav/websites/Axium/axium.solutions/wp-content/uploads/2021/12/logo-white-removebg-preview-1.png	(from https://axium.solutions/)
12:01:22	2337/2337	UR-MC-	200	added ('OK')	application/json	date:Fri,%2013%20Oct%202023%2019:01:16%20GMT	https://axium.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faxium.solutions%2F	/Users/arnav/websites/Axium/axium.solutions/wp-json/oembed/1.0/embed812b.json	(from https://axium.solutions/)
12:01:22	65921/65921	UR-MC-	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2019:01:18%20GMT	https://axium.solutions/wp-content/uploads/2021/10/vector-11-e1634022754414.png	/Users/arnav/websites/Axium/axium.solutions/wp-content/uploads/2021/10/vector-11-e1634022754414.png	(from https://axium.solutions/)
12:01:22	65921/65921	UR-MC-	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2019:01:19%20GMT	https://axium.solutions/wp-content/uploads/2021/10/vector-13-e1634022773641.png	/Users/arnav/websites/Axium/axium.solutions/wp-content/uploads/2021/10/vector-13-e1634022773641.png	(from https://axium.solutions/)
12:01:23	66029/66029	UR-MC-	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2019:01:23%20GMT	https://axium.solutions/wp-content/plugins/royal-elementor-addons/assets/js/frontend.min.js?ver=1.3.60	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/royal-elementor-addons/assets/js/frontend.min2acc.js	(from https://axium.solutions/)
12:01:24	211640/211640	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225426ca-33ab8-5f2de53ad35ed%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.16.0	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.eot	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
12:01:24	2439/2439	UR-MC-	200	added ('OK')	application/json	date:Fri,%2013%20Oct%202023%2019:01:24%20GMT	https://axium.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faxium.solutions%2Four-testing-philosophy%2F	/Users/arnav/websites/Axium/axium.solutions/wp-json/oembed/1.0/embedde74.json	(from https://axium.solutions/our-testing-philosophy/)
12:01:25	93372/93372	---M--	200	added ('OK')	font/woff2	etag:%2225426ce-16cbc-5f2de53ad6c9d%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.16.0	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.woff2	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
12:01:25	18788/18788	UR-MC-	200	added ('OK')	application/json	date:Fri,%2013%20Oct%202023%2019:01:24%20GMT	https://axium.solutions/wp-json/wp/v2/pages/1331	/Users/arnav/websites/Axium/axium.solutions/wp-json/wp/v2/pages/1331.json	(from https://axium.solutions/our-testing-philosophy/)
12:01:25	45081/45081	UR-MC-	200	added ('OK')	application/json	date:Fri,%2013%20Oct%202023%2019:01:25%20GMT	https://axium.solutions/wp-json/wp/v2/pages/2833	/Users/arnav/websites/Axium/axium.solutions/wp-json/wp/v2/pages/2833.json	(from https://axium.solutions/services/)
12:01:26	65897/65897	UR-MC-	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2019:01:25%20GMT	https://axium.solutions/wp-content/uploads/2023/01/testing-philosophy.png	/Users/arnav/websites/Axium/axium.solutions/wp-content/uploads/2023/01/testing-philosophy.png	(from https://axium.solutions/our-testing-philosophy/)
12:01:27	2369/2369	UR-MC-	200	added ('OK')	application/json	date:Fri,%2013%20Oct%202023%2019:01:27%20GMT	https://axium.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faxium.solutions%2Fservices%2F	/Users/arnav/websites/Axium/axium.solutions/wp-json/oembed/1.0/embed5b47.json	(from https://axium.solutions/services/)
12:01:27	2363/2363	UR-MC-	200	added ('OK')	application/json	date:Fri,%2013%20Oct%202023%2019:01:27%20GMT	https://axium.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faxium.solutions%2Fabout%2F	/Users/arnav/websites/Axium/axium.solutions/wp-json/oembed/1.0/embed6d52.json	(from https://axium.solutions/about/)
12:01:27	18490/18490	UR-MC-	200	added ('OK')	application/json	date:Fri,%2013%20Oct%202023%2019:01:27%20GMT	https://axium.solutions/wp-json/wp/v2/pages/3377	/Users/arnav/websites/Axium/axium.solutions/wp-json/wp/v2/pages/3377.json	(from https://axium.solutions/about/)
12:01:28	114280/114280	---M--	200	added ('OK')	font/woff	etag:%2225426cd-1be68-5f2de53ad64cd%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.16.0	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.woff	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
12:01:29	211480/211480	---M--	200	added ('OK')	font/ttf	etag:%2225426cc-33a18-5f2de53ad5cfd%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.16.0	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.ttf	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
12:01:29	2373/2373	UR-MC-	200	added ('OK')	application/json	date:Fri,%2013%20Oct%202023%2019:01:29%20GMT	https://axium.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faxium.solutions%2Fcontact%2F	/Users/arnav/websites/Axium/axium.solutions/wp-json/oembed/1.0/embed3fbe.json	(from https://axium.solutions/contact/)
12:01:29	115/115	UR-MC-	400	error ('Bad%20Request')	application/json	date:Fri,%2013%20Oct%202023%2019:01:29%20GMT	https://axium.solutions/wp-json/oembed/1.0/embed?url=https%3A%2F%2Faxium.solutions%2Fcontact%2F&format=xml	/Users/arnav/websites/Axium/axium.solutions/wp-json/oembed/1.0/embeda633	(from https://axium.solutions/contact/)
12:01:29	15714/15714	UR-MC-	200	added ('OK')	application/json	date:Fri,%2013%20Oct%202023%2019:01:29%20GMT	https://axium.solutions/wp-json/wp/v2/pages/1377	/Users/arnav/websites/Axium/axium.solutions/wp-json/wp/v2/pages/1377.json	(from https://axium.solutions/contact/)
12:01:34	318907/318907	---M--	200	added ('OK')	image/svg+xml	etag:%2225426cb-4ddbb-5f2de53ad41a5%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.16.0	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.svg	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
12:01:34	65999/65999	UR-MC-	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2019:01:31%20GMT	https://axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.16.0	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.eot	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
12:01:34	66007/66007	UR-MC-	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2019:01:31%20GMT	https://axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.16.0	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.woff2	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
12:01:35	66003/66003	UR-MC-	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2019:01:32%20GMT	https://axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.16.0	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.woff	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
12:01:38	272/272	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Oct%202023%2019:01:36%20GMT	http://axium.solutions/wp-content/uploads/2021/12/particles.png	/Users/arnav/websites/Axium/axium.solutions/wp-content/uploads/2021/12/particles.5f.delayed	(from https://axium.solutions/wp-content/uploads/elementor/css/post-2274.css?ver=1675723928)
12:01:38	65999/65999	UR-MC-	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Oct%202023%2019:01:34%20GMT	https://axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.16.0	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons1075.ttf	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0)
12:01:38	276387/276387	---M--	200	added ('OK')	image/png	etag:%2225a2199-437a3-5f2de545f4ccd%22	https://axium.solutions/wp-content/uploads/2021/10/background-1.png	/Users/arnav/websites/Axium/axium.solutions/wp-content/uploads/2021/10/background-1.png	(from https://axium.solutions/wp-content/uploads/elementor/css/post-2274.css?ver=1675723928)
12:01:39	24891/24891	---M--	200	added ('OK')	image/png	etag:%2225a26fa-613b-5f2de5465924f%22	https://axium.solutions/wp-content/uploads/2021/12/particles.png	/Users/arnav/websites/Axium/axium.solutions/wp-content/uploads/2021/12/particles.png	(from https://axium.solutions/wp-content/uploads/elementor/css/post-2274.css?ver=1675723928)
12:01:41	275/275	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2013%20Oct%202023%2019:01:40%20GMT	http://axium.solutions/wp-content/uploads/2021/10/background-4.png	/Users/arnav/websites/Axium/axium.solutions/wp-content/uploads/2021/10/background-4.png	(from https://axium.solutions/wp-content/uploads/elementor/css/post-2274.css?ver=1675723928)
12:01:42	172873/172873	---M--	200	added ('OK')	image/png	etag:%2225a21ab-2a349-5f2de545fa6a6%22	https://axium.solutions/wp-content/uploads/2021/10/background-4.png	/Users/arnav/websites/Axium/axium.solutions/wp-content/uploads/2021/10/background-4.png	(from https://axium.solutions/wp-content/uploads/elementor/css/post-2274.css?ver=1675723928)
12:01:44	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225426fc-20cca-5f2de53b30255%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.60)
12:01:45	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225426fc-20cca-5f2de53b30255%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.60)
12:01:46	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%222542700-12bdc-5f2de53b340d6%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.60)
12:01:47	90060/90060	---M--	200	added ('OK')	font/woff	etag:%2225426ff-15fcc-5f2de53b33cee%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.60)
12:01:48	134040/134040	---M--	200	added ('OK')	font/ttf	etag:%2225426fe-20b98-5f2de53b33906%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.60)
12:01:49	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222542701-84f2-5f2de53b348a6%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.60)
12:01:50	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222542701-84f2-5f2de53b348a6%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.60)
12:01:51	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%222542705-33dc-5f2de53b37786%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.60)
12:01:52	16276/16276	---M--	200	added ('OK')	font/woff	etag:%222542704-3f94-5f2de53b3739e%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.60)
12:01:53	33736/33736	---M--	200	added ('OK')	font/ttf	etag:%222542703-83c8-5f2de53b36bce%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.60)
12:01:53	747545/747545	---M--	200	added ('OK')	image/svg+xml	etag:%2225426fd-b6819-5f2de53b319c6%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.60)
12:01:55	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%222542702-2354a-5f2de53b3545e%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.60)
12:01:57	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222542706-31916-5f2de53b3833e%22	https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	/Users/arnav/websites/Axium/axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://axium.solutions/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=1.3.60)
